yearmonth,command,executeCount,userCount
200804,org.eclipse.ui.window.pinEditor,6,2
200804,org.eclipse.ui.window.preferences,39,24
200804,org.eclipse.ui.window.previousPerspective,1,1
200804,org.eclipse.ui.window.previousView,1,1
200804,org.eclipse.ui.window.quickAccess,179,29
200804,org.eclipse.ui.window.resetPerspective,27,17
200804,org.eclipse.ui.window.savePerspective,9,5
200804,org.eclipse.ui.window.showKeyAssist,38,18
200804,org.eclipse.ui.window.showSystemMenu,5,5
200804,org.eclipse.ui.window.switchToEditor,6,5
200804,org.eclipse.uml2.diagram.clazz.updateDiagram,5,1
200804,org.eclipse.ve.internal.java.core.vce.localJavaShortcut.run,2,2
200804,org.eclipse.wst.jsdt.ui.edit.text.java.format,22,5
200804,org.eclipse.wst.jsdt.ui.edit.text.java.open.editor,2,1
200804,org.eclipse.wst.jsdt.ui.edit.text.java.show.outline,4,3
200804,org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment,16,4
200804,org.eclipse.wst.jsdt.ui.edit.text.java.toggleMarkOccurrences,2,1
200804,org.eclipse.wst.jsdt.ui.navigate.open.type,17,15
200804,org.eclipse.wst.server.debug,355,41
200804,org.eclipse.wst.server.launchShortcut.debug,29,9
200804,org.eclipse.wst.server.launchShortcut.profile,5,4
200804,org.eclipse.wst.server.launchShortcut.run,308,56
200804,org.eclipse.wst.server.publish,354,33
200804,org.eclipse.wst.server.run,820,86
200804,org.eclipse.wst.server.stop,434,81
200804,org.eclipse.wst.sse.ui.add.block.comment,6,4
200804,org.eclipse.wst.sse.ui.cleanup.document,4,4
200804,org.eclipse.wst.sse.ui.format,1,1
200804,org.eclipse.wst.sse.ui.format.active.elements,8,5
200804,org.eclipse.wst.sse.ui.format.document,583,80
200804,org.eclipse.wst.sse.ui.generate.xml,4,4
200804,org.eclipse.wst.sse.ui.open.file.from.source,68,18
200804,org.eclipse.wst.sse.ui.structure.select.last,1,1
200804,org.eclipse.wst.sse.ui.structure.select.next,6,3
200804,org.eclipse.wst.sse.ui.structure.select.previous,10,3
200804,org.eclipse.wst.sse.ui.toggle.comment,18,8
200804,org.eclipse.wst.web.ui.webDevPerspective,8,8
200804,org.eclipse.wst.xml.ui.disable.grammar.constraints,6,1
200804,org.eclipse.wst.xml.ui.nextSibling,1,1
200804,org.eclipse.wst.xml.ui.previousSibling,1,1
200804,org.eclipse.wst.xml.ui.reload.dependecies,1,1
200804,org.eclipse.wst.xsl.debug.ui.launchshortcut.run,21,1
200805,org.eclipse.ajdt.ui.navigate.open.type,1,1
200805,org.eclipse.ant.ui.antShortcut.debug,1,1
200805,org.eclipse.ant.ui.antShortcut.run,597,81
200805,org.eclipse.ant.ui.antShortcutWithDialog.debug,1,1
200805,org.eclipse.ant.ui.antShortcutWithDialog.run,113,36
200805,org.eclipse.ant.ui.renameInFile,6,2
200805,org.eclipse.ant.ui.toggleMarkOccurrences,4,1
200805,org.eclipse.ant.ui.views.AntView,13,11
200805,org.eclipse.birt.report.designer.ui.attributes.AttributeView,2,1
200805,org.eclipse.birt.report.designer.ui.command.applyStyleCommand,8,3
200805,org.eclipse.birt.report.designer.ui.command.copyAction,7,2
200805,org.eclipse.birt.report.designer.ui.command.CreateChartViewCommand,5,1
200805,org.eclipse.birt.report.designer.ui.command.deleteColumnCommand,2,1
200805,org.eclipse.birt.report.designer.ui.command.deleteCommand,14,5
200805,org.eclipse.birt.report.designer.ui.command.deleteGroupCommand,3,2
200805,org.eclipse.birt.report.designer.ui.command.deleteRowCommand,4,1
200805,org.eclipse.birt.report.designer.ui.command.editBindingCommand,8,3
200805,org.eclipse.birt.report.designer.ui.command.editGroupCommand,15,3
200805,org.eclipse.birt.report.designer.ui.command.editStyleCommand,3,2
200805,org.eclipse.birt.report.designer.ui.command.insertColumnCommand,4,2
200805,org.eclipse.birt.report.designer.ui.command.insertGroupCommand,14,3
200805,org.eclipse.birt.report.designer.ui.command.insertRowCommand,4,1
200805,org.eclipse.birt.report.designer.ui.command.newStyleCommand,6,3
200805,org.eclipse.birt.report.designer.ui.command.pasteAction,7,2
200805,org.eclipse.birt.report.designer.ui.ReportPerspective,6,3
200805,org.eclipse.birt.report.designer.ui.views.data.DataView,3,2
200805,org.eclipse.birt.report.item.crosstab.ui.createCrosstab,7,3
200805,org.eclipse.buckminster.ui.actions.OpenQueryAction,3,2
200805,org.eclipse.cdt.debug.ui.DisassemblyView,1,1
200805,org.eclipse.cdt.debug.ui.localCShortcut.debug,8,7
200805,org.eclipse.cdt.debug.ui.localCShortcut.run,48,19
200805,org.eclipse.cdt.make.ui.targetBuildCommand,2,2
200805,org.eclipse.cdt.make.ui.targetCreateCommand,1,1
200805,org.eclipse.cdt.make.ui.views.MakeView,1,1
200805,org.eclipse.cdt.ui.CPerspective,19,5
200805,org.eclipse.cdt.ui.CView,6,4
200805,org.eclipse.cdt.ui.edit.open.call.hierarchy,70,13
200805,org.eclipse.cdt.ui.edit.open.include.browser,2,2
200805,org.eclipse.cdt.ui.edit.open.outline,29,6
200805,org.eclipse.cdt.ui.edit.open.quick.macro.explorer,38,8
200805,org.eclipse.cdt.ui.edit.open.quick.type.hierarchy,17,10
200805,org.eclipse.cdt.ui.edit.open.type.hierarchy,23,6
200805,org.eclipse.cdt.ui.edit.opendecl,1131,44
200805,org.eclipse.cdt.ui.edit.text.c.add.block.comment,7,3
200805,org.eclipse.cdt.ui.edit.text.c.add.include,29,6
200805,org.eclipse.cdt.ui.edit.text.c.find.word,1,1
200805,org.eclipse.cdt.ui.edit.text.c.format,243,33
200805,org.eclipse.cdt.ui.edit.text.c.goto.next.bookmark,1,1
200805,org.eclipse.cdt.ui.edit.text.c.goto.next.member,151,3
200805,org.eclipse.cdt.ui.edit.text.c.goto.prev.member,69,3
200805,org.eclipse.cdt.ui.edit.text.c.indent,132,5
200805,org.eclipse.cdt.ui.edit.text.c.toggle.comment,261,24
200805,org.eclipse.cdt.ui.edit.text.c.toggle.source.header,829,30
200805,org.eclipse.cdt.ui.edit.text.c.toggleMarkOccurrences,8,5
200805,org.eclipse.cdt.ui.edit.text.rename.element,20,12
200805,org.eclipse.cdt.ui.hover.backwardMacroExpansion,1,1
200805,org.eclipse.cdt.ui.hover.forwardMacroExpansion,5,1
200805,org.eclipse.cdt.ui.includeBrowser,3,3
200805,org.eclipse.cdt.ui.navigate.open.type.in.hierarchy,3,1
200805,org.eclipse.cdt.ui.navigate.opentype,35,9
200805,org.eclipse.cdt.ui.refactor.extract.constant,4,4
200805,org.eclipse.cdt.ui.refactor.getters.and.setters,2,2
200805,org.eclipse.cdt.ui.refactor.hide.method,2,2
200805,org.eclipse.cdt.ui.refactor.implement.method,4,2
200805,org.eclipse.cdt.ui.search.finddecl,9,5
200805,org.eclipse.cdt.ui.search.findrefs,9,7
200805,org.eclipse.compare.copyAllLeftToRight,6,4
200805,org.eclipse.compare.copyAllRightToLeft,83,35
200805,org.eclipse.compare.copyLeftToRight,77,6
200805,org.eclipse.compare.copyRightToLeft,536,53
200805,org.eclipse.compare.ignoreWhiteSpace,4,3
200805,org.eclipse.compare.selectNextChange,541,24
200805,org.eclipse.compare.selectPreviousChange,5,3
200805,org.eclipse.datatools.connectivity.commands.addprofile,10,8
200805,org.eclipse.datatools.connectivity.commands.export,1,1
200805,org.eclipse.datatools.connectivity.commands.import,1,1
200805,org.eclipse.datatools.connectivity.commands.showcategory,1,1
200805,org.eclipse.datatools.connectivity.DataSourceExplorerNavigator,2,2
200805,org.eclipse.datatools.sqltools.debugger.perspectives.DebuggerPerspective,1,1
200805,org.eclipse.datatools.sqltools.result.removeAllInstances,25,8
200805,org.eclipse.datatools.sqltools.result.removeInstance,7,2
200805,org.eclipse.datatools.sqltools.result.terminate,8,3
200805,org.eclipse.datatools.sqltools.sqleditor.DMLDialogSelectionAction,5,4
200805,org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction,469,12
200805,org.eclipse.datatools.sqltools.sqleditor.ExecuteSQLAction,39,12
200805,org.eclipse.datatools.sqltools.sqleditor.perspectives.EditorPerspective,4,4
200805,org.eclipse.datatools.sqltools.sqleditor.toggleCommentAction,5,2
200805,org.eclipse.debug.ui.actions.WatchCommand,3,3
200805,org.eclipse.debug.ui.BreakpointView,3,3
200805,org.eclipse.debug.ui.commands.DebugLast,1079,92
200805,org.eclipse.debug.ui.commands.eof,24,16
200805,org.eclipse.debug.ui.commands.OpenDebugConfigurations,149,40
200805,org.eclipse.debug.ui.commands.OpenProfileConfigurations,7,5
200805,org.eclipse.debug.ui.commands.OpenRunConfigurations,263,63
200805,org.eclipse.debug.ui.commands.RemoveAllBreakpoints,47,6
200805,org.eclipse.debug.ui.commands.Resume,16730,429
200805,org.eclipse.debug.ui.commands.RunLast,3094,130
200805,org.eclipse.debug.ui.commands.RunToLine,72,23
200805,org.eclipse.debug.ui.commands.SkipAllBreakpoints,27,4
200805,org.eclipse.debug.ui.commands.StepInto,5312,287
200805,org.eclipse.debug.ui.commands.StepOver,47523,401
200805,org.eclipse.debug.ui.commands.StepReturn,1395,169
200805,org.eclipse.debug.ui.commands.Terminate,1998,304
200805,org.eclipse.debug.ui.commands.TerminateAndRelaunch,89,8
200805,org.eclipse.debug.ui.commands.ToggleBreakpoint,284,34
200805,org.eclipse.debug.ui.commands.ToggleWatchpoint,1,1
200805,org.eclipse.debug.ui.DebugPerspective,60,45
200805,org.eclipse.debug.ui.DebugView,1,1
200805,org.eclipse.debug.ui.ExpressionView,7,6
200805,org.eclipse.debug.ui.MemoryView,1,1
200805,org.eclipse.debug.ui.VariableView,3,3
200805,org.eclipse.dltk.ruby.debug.ui.launchShortcut.run,2,2
200805,org.eclipse.ecf.presence.ui.commands.browse,2,1
200805,org.eclipse.equinox.p2.ui.sdk.update,2002,717
200805,org.eclipse.gef.ui.palette_view,1,1
200805,org.eclipse.gef.zoom_in,4,2
200805,org.eclipse.gef.zoom_out,4,2
200805,org.eclipse.help.ui.closeTray,65,23
200805,org.eclipse.hyades.trace.internal.ui.tracePerspective,2,2
200805,org.eclipse.imp.runtime.showOutlineCommand,2,1
200805,org.eclipse.jdt.debug.ui.breakpoint.properties,29,11
200805,org.eclipse.jdt.debug.ui.commands.AddClassPrepareBreakpoint,6,3
200805,org.eclipse.jdt.debug.ui.commands.AddExceptionBreakpoint,5,3
200805,org.eclipse.jdt.debug.ui.commands.AllInstances,7,6
200805,org.eclipse.jdt.debug.ui.commands.AllReferences,1,1
200805,org.eclipse.jdt.debug.ui.commands.Display,154,35
200805,org.eclipse.jdt.debug.ui.commands.Execute,34,18
200805,org.eclipse.jdt.debug.ui.commands.ForceReturn,9,6
200805,org.eclipse.jdt.debug.ui.commands.Inspect,841,112
200805,org.eclipse.jdt.debug.ui.commands.StepIntoSelection,35,11
200805,org.eclipse.jdt.debug.ui.DisplayView,5,5
200805,org.eclipse.jdt.debug.ui.javaAppletShortcut.debug,4,3
200805,org.eclipse.jdt.debug.ui.javaAppletShortcut.run,16,12
200805,org.eclipse.jdt.debug.ui.localJavaShortcut.debug,85,44
200805,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1847,288
200805,org.eclipse.jdt.junit.gotoTest,2,2
200805,org.eclipse.jdt.junit.junitShortcut.debug,91,29
200805,org.eclipse.jdt.junit.junitShortcut.rerunFailedFirst,29,8
200805,org.eclipse.jdt.junit.junitShortcut.rerunLast,953,71
200805,org.eclipse.jdt.junit.junitShortcut.run,1050,143
200805,org.eclipse.jdt.ui.correction.assignToField.assist,4,3
200805,org.eclipse.jdt.ui.correction.assignToLocal.assist,82,14
200805,org.eclipse.jdt.ui.correction.renameInFile.assist,268,37
200805,org.eclipse.jdt.ui.edit.text.java.add.block.comment,106,27
200805,org.eclipse.jdt.ui.edit.text.java.add.import,385,54
200805,org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment,695,75
200805,org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors,36,24
200805,org.eclipse.jdt.ui.edit.text.java.change.type,3,3
200805,org.eclipse.jdt.ui.edit.text.java.clean.up,97,23
200805,org.eclipse.jdt.ui.edit.text.java.comment,2,1
200805,org.eclipse.jdt.ui.edit.text.java.convert.anonymous.to.nested,14,11
200805,org.eclipse.jdt.ui.edit.text.java.copy.qualified.name,158,52
200805,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,7636,406
200805,org.eclipse.jdt.ui.edit.text.java.create.delegate.methods,21,11
200805,org.eclipse.jdt.ui.edit.text.java.create.getter.setter,703,223
200805,org.eclipse.jdt.ui.edit.text.java.externalize.strings,12,8
200805,org.eclipse.jdt.ui.edit.text.java.extract.class,26,16
200805,org.eclipse.jdt.ui.edit.text.java.extract.constant,72,29
200805,org.eclipse.jdt.ui.edit.text.java.extract.interface,25,17
200805,org.eclipse.jdt.ui.edit.text.java.extract.local.variable,478,92
200805,org.eclipse.jdt.ui.edit.text.java.extract.method,244,94
200805,org.eclipse.jdt.ui.edit.text.java.extract.superclass,12,10
200805,org.eclipse.jdt.ui.edit.text.java.find.broken.nls.keys,5,2
200805,org.eclipse.jdt.ui.edit.text.java.folding.collapseComments,1,1
200805,org.eclipse.jdt.ui.edit.text.java.format,6379,382
200805,org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields,91,52
200805,org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals,30,16
200805,org.eclipse.jdt.ui.edit.text.java.goto.matching.bracket,139,26
200805,org.eclipse.jdt.ui.edit.text.java.goto.next.member,118,21
200805,org.eclipse.jdt.ui.edit.text.java.goto.previous.member,63,12
200805,org.eclipse.jdt.ui.edit.text.java.gotoBreadcrumb,69,28
200805,org.eclipse.jdt.ui.edit.text.java.indent,426,86
200805,org.eclipse.jdt.ui.edit.text.java.infer.type.arguments,1,1
200805,org.eclipse.jdt.ui.edit.text.java.inline,143,35
200805,org.eclipse.jdt.ui.edit.text.java.introduce.factory,3,2
200805,org.eclipse.jdt.ui.edit.text.java.introduce.indirection,1,1
200805,org.eclipse.jdt.ui.edit.text.java.introduce.parameter,24,8
200805,org.eclipse.jdt.ui.edit.text.java.introduce.parameter.object,9,4
200805,org.eclipse.jdt.ui.edit.text.java.modify.method.parameters,168,36
200805,org.eclipse.jdt.ui.edit.text.java.move.element,239,99
200805,org.eclipse.jdt.ui.edit.text.java.move.inner.to.top.level,41,18
200805,org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy,917,153
200805,org.eclipse.jdt.ui.edit.text.java.open.editor,9040,452
200805,org.eclipse.jdt.ui.edit.text.java.open.external.javadoc,27,13
200805,org.eclipse.jdt.ui.edit.text.java.open.hierarchy,959,138
200805,org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy,674,170
200805,org.eclipse.jdt.ui.edit.text.java.organize.imports,5049,450
200805,org.eclipse.jdt.ui.edit.text.java.override.methods,270,97
200805,org.eclipse.jdt.ui.edit.text.java.promote.local.variable,32,19
200805,org.eclipse.jdt.ui.edit.text.java.pull.up,26,20
200805,org.eclipse.jdt.ui.edit.text.java.push.down,5,3
200805,org.eclipse.jdt.ui.edit.text.java.quick.format,2,2
200805,org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu,178,45
200805,org.eclipse.jdt.ui.edit.text.java.remove.block.comment,15,9
200805,org.eclipse.jdt.ui.edit.text.java.rename.element,2823,443
200805,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.hierarchy,5,4
200805,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.project,10,7
200805,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.workspace,55,28
200805,org.eclipse.jdt.ui.edit.text.java.search.implementors.in.project,1,1
200805,org.eclipse.jdt.ui.edit.text.java.search.occurrences.in.file,5,2
200805,org.eclipse.jdt.ui.edit.text.java.search.occurrences.in.file.quickMenu,50,10
200805,org.eclipse.jdt.ui.edit.text.java.search.references.in.hierarchy,20,11
200805,org.eclipse.jdt.ui.edit.text.java.search.references.in.project,454,94
200805,org.eclipse.jdt.ui.edit.text.java.search.references.in.working.set,5,4
200805,org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace,2228,233
200805,org.eclipse.jdt.ui.edit.text.java.search.write.access.in.project,3,2
200805,org.eclipse.jdt.ui.edit.text.java.select.enclosing,115,12
200805,org.eclipse.jdt.ui.edit.text.java.select.last,3,1
200805,org.eclipse.jdt.ui.edit.text.java.select.next,144,17
200805,org.eclipse.jdt.ui.edit.text.java.select.previous,119,11
200805,org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field,6,3
200805,org.eclipse.jdt.ui.edit.text.java.show.outline,1880,174
200805,org.eclipse.jdt.ui.edit.text.java.sort.members,24,15
200805,org.eclipse.jdt.ui.edit.text.java.source.quickMenu,433,92
200805,org.eclipse.jdt.ui.edit.text.java.surround.with.quickMenu,33,14
200805,org.eclipse.jdt.ui.edit.text.java.surround.with.try.catch,79,33
200805,org.eclipse.jdt.ui.edit.text.java.toggle.comment,3742,329
200805,org.eclipse.jdt.ui.edit.text.java.toggleBreadcrumb,172,68
200805,org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences,163,58
200805,org.eclipse.jdt.ui.edit.text.java.use.supertype,1,1
200805,org.eclipse.jdt.ui.generate.javadoc,23,12
200805,org.eclipse.jdt.ui.JavaBrowsingPerspective,22,18
200805,org.eclipse.jdt.ui.JavadocView,6,6
200805,org.eclipse.jdt.ui.JavaPerspective,224,108
200805,org.eclipse.jdt.ui.MembersView,1,1
200805,org.eclipse.jdt.ui.navigate.java.open.structure,9,7
200805,org.eclipse.jdt.ui.navigate.open.type,5509,310
200805,org.eclipse.jdt.ui.navigate.open.type.in.hierarchy,31,17
200805,org.eclipse.jdt.ui.PackageExplorer,23,15
200805,org.eclipse.jdt.ui.PackagesView,2,2
200805,org.eclipse.jdt.ui.ProjectsView,1,1
200805,org.eclipse.jdt.ui.refactor.migrate.jar,2,2
200805,org.eclipse.jdt.ui.SourceView,4,4
200805,org.eclipse.jdt.ui.specific_content_assist.command,16,2
200805,org.eclipse.jdt.ui.TypeHierarchy,1,1
200805,org.eclipse.jdt.ui.TypesView,2,2
200805,org.eclipse.jpt.ui.persistentAttributeMapAs,2,1
200805,org.eclipse.jst.j2ee.J2EEPerspective,6,6
200805,org.eclipse.jst.jsp.ui.refactor.rename,2,1
200805,org.eclipse.jst.pagedesigner.design,4,3
200805,org.eclipse.jst.pagedesigner.horizotal,1,1
200805,org.eclipse.jst.pagedesigner.source,28,4
200805,org.eclipse.jst.pagedesigner.vertical,31,7
200805,org.eclipse.ltk.ui.refactor.create.refactoring.script,2,2
200805,org.eclipse.ltk.ui.refactor.show.refactoring.history,2,2
200805,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1910,599
200805,org.eclipse.ltk.ui.refactoring.commands.moveResources,25,16
200805,org.eclipse.ltk.ui.refactoring.commands.renameResource,517,138
200805,org.eclipse.mat.ui.openExternalFile,2,1
200805,org.eclipse.mylyn.context.ui.commands.interest.decrement,43,8
200805,org.eclipse.mylyn.context.ui.commands.interest.increment,7,6
200805,org.eclipse.mylyn.context.ui.commands.open.context.dialog,3,3
200805,org.eclipse.mylyn.java.ui.editor.folding.auto,38,18
200805,org.eclipse.mylyn.tasks.ui.command.activateTask,2,2
200805,org.eclipse.mylyn.tasks.ui.command.addTaskRepository,52,32
200805,org.eclipse.mylyn.tasks.ui.command.markTaskRead,38,10
200805,org.eclipse.mylyn.tasks.ui.command.new.local.task,4,3
200805,org.eclipse.mylyn.tasks.ui.command.openRemoteTask,4,3
200805,org.eclipse.mylyn.tasks.ui.command.openTask,35,29
200805,org.eclipse.mylyn.tasks.ui.command.searchForTask,6,3
200805,org.eclipse.mylyn.tasks.ui.views.repositories,2,2
200805,org.eclipse.mylyn.tasks.ui.views.tasks,6,6
200805,org.eclipse.pde.runtime.LogView,12,11
200805,org.eclipse.pde.runtime.spy.commands.spyCommand,36,7
200805,org.eclipse.pde.ui.EquinoxLaunchShortcut.debug,12,1
200805,org.eclipse.pde.ui.EquinoxLaunchShortcut.run,74,4
200805,org.eclipse.pde.ui.junitWorkbenchShortcut.debug,3,2
200805,org.eclipse.pde.ui.junitWorkbenchShortcut.run,27,12
200805,org.eclipse.pde.ui.openPluginArtifact,3,2
200805,org.eclipse.pde.ui.PluginsView,1,1
200805,org.eclipse.pde.ui.runtimeWorkbenchShortcut.debug,34,16
200805,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,254,34
200805,org.eclipse.php.debug.ui.PHPDebugPerspective,3,3
200805,org.eclipse.php.perspective,2,1
200805,org.eclipse.php.server.ui.phpServerShortcut.debug,7,1
200805,org.eclipse.php.ui.edit.text.OpenDeclaration,2,1
200805,org.eclipse.php.ui.edit.text.rename.element,1,1
200805,org.eclipse.php.ui.edit.text.show.phpdoc,1,1
200805,org.eclipse.php.ui.functions,1,1
200805,org.eclipse.quickdiff.toggle,10,5
200805,org.eclipse.rap.ui.intro.installTarget,7,6
200805,org.eclipse.rap.ui.launch.RAPLaunchShortcut.run,34,4
200805,org.eclipse.rse.terminals.ui.actions.LaunchTerminalCommand,1,1
200805,org.eclipse.search.ui.openFileSearchPage,856,143
200805,org.eclipse.search.ui.openSearchDialog,1701,247
200805,org.eclipse.search.ui.performTextSearchFile,3,2
200805,org.eclipse.search.ui.performTextSearchProject,16,5
200805,org.eclipse.search.ui.performTextSearchWorkspace,31,20
200805,org.eclipse.search.ui.views.SearchView,7,7
200805,org.eclipse.team.ccvs.ui.RepositoriesView,3,3
200805,org.eclipse.team.cvs.ui.add,15,10
200805,org.eclipse.team.cvs.ui.addLocation,20,12
